provincia,sector,promovidos_8,promovidos_9,promovidos_10,promovidos_11,promovidos_12,promovidos_1314,nopromo_8,nopromo_9,nopromo_10,nopromo_11,nopromo_12,nopromo_1314,secundaria_egresados
Santa Fe,Estatal,384,306,275,235,168,24,208,175,93,47,61,9,149
Santa Fe,Privado,59,48,49,40,23,0,15,7,6,2,12,0,27
Santa Fe,Privado,235,207,220,205,89,0,27,46,41,17,80,0,111
Santiago del Estero,Estatal,24,13,14,4,11,11,2,3,10,0,0,8,16
Santiago del Estero,Estatal,52,68,50,15,20,0,4,5,1,0,7,0,23
Santiago del Estero,Estatal,87,87,103,91,81,0,55,52,11,14,9,0,99
Santiago del Estero,Estatal,132,98,79,67,39,0,5,1,11,0,0,0,45
Santiago del Estero,Estatal,178,156,127,70,88,0,89,67,56,46,0,0,122
Santiago del Estero,Estatal,347,293,266,203,165,25,173,99,38,32,2,0,209
Santiago del Estero,Estatal,528,446,651,633,511,149,314,304,223,109,23,8,823
Santiago del Estero,Privado,284,260,216,212,167,0,61,92,68,39,39,0,271
Santiago del Estero,Estatal,112,87,92,59,63,20,73,49,41,21,35,11,78
Santiago del Estero,Estatal,1527,1032,898,775,781,203,1335,1042,607,289,113,22,1626
Santiago del Estero,Privado,804,745,729,669,641,0,135,146,206,120,383,0,1190
Santiago del Estero,Estatal,108,143,110,60,66,0,22,9,16,4,24,0,79
Santiago del Estero,Estatal,176,109,102,98,96,37,157,163,79,44,25,1,153
Santiago del Estero,Privado,132,113,105,111,90,0,1,10,8,3,20,0,106
Santiago del Estero,Estatal,82,69,34,32,26,0,4,4,3,3,5,0,41
Santiago del Estero,Estatal,24,12,93,89,76,0,23,27,67,26,0,0,115
Santiago del Estero,Estatal,30,33,34,26,17,0,8,8,5,1,9,0,22
Santiago del Estero,Estatal,337,312,358,257,302,98,236,200,122,46,54,13,384
Santiago del Estero,Privado,121,79,82,66,89,9,39,54,35,38,34,11,194
Santiago del Estero,Privado,409,365,355,317,311,45,110,135,133,74,129,2,500
Santiago del Estero,Estatal,272,250,227,125,150,0,51,57,59,42,6,0,206
Santiago del Estero,Estatal,39,40,53,36,30,0,0,0,0,0,0,0,30
Santiago del Estero,Estatal,241,191,171,160,153,56,189,140,76,31,14,19,227
Santiago del Estero,Estatal,81,75,53,52,22,14,13,20,21,9,13,5,48
Santiago del Estero,Estatal,175,141,75,59,85,0,33,20,17,10,17,0,98
Santiago del Estero,Estatal,106,59,70,61,54,0,9,32,14,11,5,0,67
Santiago del Estero,Estatal,52,38,46,40,96,0,2,5,24,18,27,0,110
Santiago del Estero,Estatal,133,114,102,64,63,0,1,0,0,1,0,0,77
Santiago del Estero,Estatal,74,64,57,62,67,0,16,8,20,1,0,0,111
Santiago del Estero,Estatal,96,100,44,39,42,0,20,15,3,3,20,0,63
Santiago del Estero,Estatal,164,95,101,119,109,33,46,52,48,23,26,7,170
Santiago del Estero,Privado,95,80,73,59,51,0,24,34,29,8,27,0,106
Santiago del Estero,Estatal,22,9,0,0,0,0,0,0,0,0,0,0,0
Santiago del Estero,Estatal,135,132,103,91,78,0,18,28,41,37,0,0,149
Santiago del Estero,Estatal,237,207,106,101,120,0,97,105,32,28,68,0,152
Santiago del Estero,Estatal,34,35,22,17,5,0,5,6,1,0,1,0,7
Santiago del Estero,Estatal,179,153,98,75,66,0,56,57,22,25,18,0,94
Santiago del Estero,Estatal,225,162,112,130,166,29,149,106,103,38,38,0,269
Santiago del Estero,Privado,54,50,43,47,48,0,9,22,10,5,30,0,92
Santiago del Estero,Estatal,0,2,0,2,0,0,0,0,0,0,0,0,0
Santiago del Estero,Estatal,103,88,54,51,47,15,23,23,29,10,0,1,62
Santiago del Estero,Estatal,329,285,249,248,190,48,304,186,106,45,71,2,271
Santiago del Estero,Privado,65,39,50,58,58,12,3,7,3,8,0,0,121
Santiago del Estero,Estatal,150,89,18,29,30,0,19,14,9,3,0,0,93
Santiago del Estero,Estatal,126,92,91,96,64,0,22,18,14,5,9,0,70
Santiago del Estero,Estatal,15,6,0,0,0,0,0,0,0,0,0,0,0
Santiago del Estero,Estatal,102,82,82,77,70,0,32,31,28,18,11,0,76
Tierra del Fuego,Estatal,3,2,3,1,3,0,0,0,0,0,0,0,2
Tierra del Fuego,Estatal,389,339,278,271,272,25,218,190,174,112,272,36,484
Tierra del Fuego,Privado,274,212,194,209,185,36,9,10,11,3,91,2,337
Tierra del Fuego,Estatal,330,325,266,224,256,56,214,100,132,97,181,49,485
Tierra del Fuego,Privado,176,159,142,124,118,0,2,11,7,4,76,0,192
Tucumán,Estatal,371,346,301,257,232,18,218,146,127,81,121,1,303
Tucumán,Estatal,3079,2593,2393,2138,1785,263,2069,1497,1326,791,1243,153,2910
Tucumán,Privado,2092,1926,1915,1808,1815,58,456,378,352,249,708,2,2870
Tucumán,Estatal,160,181,127,92,104,6,86,44,16,17,28,4,130
Tucumán,Estatal,587,542,443,459,349,64,324,239,206,118,87,51,465
Tucumán,Privado,169,137,99,151,137,0,11,9,7,4,14,0,224
Tucumán,Estatal,202,213,164,139,109,6,105,45,48,21,35,2,142
Tucumán,Estatal,889,711,659,572,366,94,640,485,319,204,324,40,636
Tucumán,Privado,395,310,323,382,320,32,97,61,59,16,135,40,442
Tucumán,Estatal,198,204,155,154,108,104,55,44,38,30,21,23,168
Tucumán,Privado,93,87,82,73,64,7,20,24,9,5,30,0,120
Tucumán,Privado,89,79,70,62,84,0,18,21,27,8,20,0,117
Tucumán,Estatal,95,79,57,52,60,47,49,40,10,14,4,4,93
Tucumán,Estatal,180,176,171,151,114,17,123,97,59,47,73,21,122
Tucumán,Privado,27,26,17,13,24,0,5,5,1,1,17,0,40
Tucumán,Estatal,114,97,73,60,48,0,13,10,22,8,10,0,55
Tucumán,Estatal,58,60,48,51,51,0,9,8,12,1,20,0,91
Tucumán,Estatal,93,69,70,62,34,18,57,29,28,21,12,1,56
Tucumán,Estatal,191,167,149,175,145,69,103,85,72,33,28,24,276
Tucumán,Privado,49,30,45,45,34,0,0,3,0,0,3,0,47
Tucumán,Estatal,164,135,137,134,99,14,78,76,36,30,36,7,121
Tucumán,Estatal,424,366,344,291,222,32,132,118,86,51,137,14,300
Tucumán,Estatal,125,89,128,81,87,30,149,131,87,77,42,14,124
Tucumán,Privado,64,63,48,48,62,15,19,2,15,4,0,0,104
Tucumán,Estatal,73,64,45,43,28,0,65,45,29,31,37,0,46
Tucumán,Estatal,262,228,240,242,155,64,281,168,148,88,172,29,274
Tucumán,Privado,120,131,129,115,125,27,42,23,27,20,24,10,224
Tucumán,Estatal,92,74,78,61,57,0,43,28,30,15,7,0,67
Tucumán,Estatal,663,571,525,475,404,115,330,186,193,93,151,31,467
Tucumán,Estatal,54,63,31,23,31,0,30,26,16,13,7,0,51
Tucumán,Estatal,490,372,389,379,302,115,270,268,198,89,82,5,405
Tucumán,Privado,53,52,51,47,35,0,5,3,1,5,14,0,76
Tucumán,Estatal,223,193,209,188,185,0,85,55,46,22,51,0,212
Tucumán,Estatal,92,71,82,85,77,0,35,27,25,10,10,0,94
Tucumán,Privado,55,50,38,47,39,0,1,1,0,0,0,0,48
Tucumán,Estatal,135,132,109,123,85,26,51,30,37,14,25,5,114
Tucumán,Estatal,243,204,184,186,127,4,182,117,76,31,101,0,233
Tucumán,Estatal,490,390,397,392,283,64,389,256,186,98,204,26,442
Tucumán,Privado,160,143,146,141,102,13,54,43,28,35,64,0,151
Tucumán,Estatal,108,75,81,59,54,0,17,11,10,3,9,0,77
Tucumán,Estatal,102,92,74,84,70,20,97,58,53,20,28,2,119
Tucumán,Estatal,48,75,34,36,40,33,64,33,25,15,19,3,62
Tucumán,Estatal,246,210,184,150,123,0,194,138,121,62,73,0,208
Tucumán,Privado,496,441,413,350,360,0,55,45,46,37,77,0,534
